REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_1,1. Managers,2023,785.579
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_2,2. Professionals,2023,3436.692
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_3,3. Technicians and associate professionals,2023,2981.899
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_4,4. Clerical support workers,2023,1661.806
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_5,5. Service and sales workers,2023,2763.831
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_6,"6. Skilled agricultural, forestry and fishery workers",2023,191.87
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_7,7. Craft and related trades workers,2023,280.873
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_8,"8. Plant and machine operators, and assemblers",2023,358.046
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_9,9. Elementary occupations,2023,1434.498
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_0,0. Armed forces occupations,2023,35.939
FRA,France,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_ISCO08_X,X. Not elsewhere classified,2023,83.908
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_SKILL_TOTAL,Total,2023,33013.939
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2023,18160.208
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_SKILL_L2,Skill level 2 ~ medium,2023,11728.07
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_SKILL_L1,Skill level 1 ~ low,2023,3048.182
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_T,Total,OCU_SKILL_X,Not elsewhere classified,2023,77.48
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_SKILL_TOTAL,Total,2023,17171.705
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2023,9346.781
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_SKILL_L2,Skill level 2 ~ medium,2023,6202.691
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_SKILL_L1,Skill level 1 ~ low,2023,1559.673
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_M,Male,OCU_SKILL_X,Not elsewhere classified,2023,62.56
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_SKILL_TOTAL,Total,2023,15842.234
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_SKILL_L3-4,Skill levels 3 and 4 ~ high,2023,8813.427
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_SKILL_L2,Skill level 2 ~ medium,2023,5525.379
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_SKILL_L1,Skill level 1 ~ low,2023,1488.509
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EMP_TEMP_NB,Employment (previous ILO definition),SEX_F,Female,OCU_SKILL_X,Not elsewhere classified,2023,14.919
