REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,EC2,EC2_LABEL,TIME_PERIOD,VALUE
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C29,"29 - Manufacture of motor vehicles, trailers and semi-trailers",2024,85.939
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C30,30 - Manufacture of other transport equipment,2024,255.727
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C31,31 - Manufacture of furniture,2024,25.916
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C32,32 - Other manufacturing,2024,159.42
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_C33,33 - Repair and installation of machinery and equipment,2024,54.802
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_D35,"35 - Electricity, gas, steam and air conditioning supply",2024,323.418
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E36,"36 - Water collection, treatment and supply",2024,27.994
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E37,37 - Sewerage,2024,59.322
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E38,"38 - Waste collection, treatment and disposal activities; materials recovery",2024,9.711
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_E39,39 - Remediation activities and other waste management services,2024,3.486
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_F41,41 - Construction of buildings,2024,332.329
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_F42,42 - Civil engineering,2024,315.007
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_F43,43 - Specialized construction activities,2024,367.591
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_G45,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,2024,66.976
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_G46,"46 - Wholesale trade, except of motor vehicles and motorcycles",2024,92.764
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_G47,"47 - Retail trade, except of motor vehicles and motorcycles",2024,341.299
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H49,49 - Land transport and transport via pipelines,2024,83.225
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H50,50 - Water transport,2024,13.139
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H51,51 - Air transport,2024,259.197
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H52,52 - Warehousing and support activities for transportation,2024,85.028
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_H53,53 - Postal and courier activities,2024,101.33
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_I55,55 - Accommodation,2024,8.367
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_I56,56 - Food and beverage service activities,2024,28.857
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J58,58 - Publishing activities,2024,80.036
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J59,"59 - Motion picture, video and television programme production, sound recording and music publishing activities",2024,102.04
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J60,60 - Programming and broadcasting activities,2024,31.252
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J61,61 - Telecommunications,2024,162.143
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J62,"62 - Computer programming, consultancy and related activities",2024,2087.403
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_J63,63 - Information service activities,2024,69.668
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_K64,"64 - Financial service activities, except insurance and pension funding",2024,274.763
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_K65,"65 - Insurance, reinsurance and pension funding, except compulsory social security",2024,104.024
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_K66,66 - Activities auxiliary to financial service and insurance activities,2024,225.001
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_L68,68 - Real estate activities,2024,75.024
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M69,69 - Legal and accounting activities,2024,52.102
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M70,70 - Activities of head offices; management consultancy activities,2024,96.608
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M71,71 - Architectural and engineering activities; technical testing and analysis,2024,946.174
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M72,72 - Scientific research and development,2024,282.652
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M73,73 - Advertising and market research,2024,25.222
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M74,"74 - Other professional, scientific and technical activities",2024,215.228
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_M75,75 - Veterinary activities,2024,49.262
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_N77,77 - Rental and leasing activities,2024,8.321
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_N78,78 - Employment activities,2024,54.22
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_N79,"79 - Travel agency, tour operator, reservation service and related activities",2024,95.247
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_N80,80 - Security and investigation activities,2024,36.548
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_N81,81 - Services to buildings and landscape activities,2024,20.464
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_N82,"82 - Office administrative, office support and other business support activities",2024,20.465
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_O84,84 - Public administration and defence; compulsory social security,2024,629.634
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_P85,85 - Education,2024,451.041
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_Q86,86 - Human health activities,2024,2426.521
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_Q87,87 - Residential care activities,2024,180.989
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_Q88,88 - Social work activities without accommodation,2024,331.229
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R90,"90 - Creative, arts and entertainment activities",2024,14.288
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R91,"91 - Libraries, archives, museums and other cultural activities",2024,33.838
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R92,92 - Gambling and betting activities,2024,19.142
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R93,93 - Sports activities and amusement and recreation activities,2024,31.669
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_S94,94 - Activities of membership organizations,2024,64.596
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_S95,95 - Repair of computers and personal and household goods,2024,17.724
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_S96,96 - Other personal service activities,2024,43.749
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_T97,97 - Activities of households as employers of domestic personnel,2024,19.568
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_U99,99 - Activities of extraterritorial organizations and bodies,2024,102.644
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_TOTAL,Total,2024,16045.512
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_A01,"01 - Crop and animal production, hunting and related service activities",2024,17.309
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_A02,02 - Forestry and logging,2024,2.169
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_A03,03 - Fishing and aquaculture,2024,13.639
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B05,05 - Mining of coal and lignite,2024,2.777
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B06,06 - Extraction of crude petroleum and natural gas,2024,2.988
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B07,07 - Mining of metal ores,2024,2.639
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B08,08 - Other mining and quarrying,2024,0.0
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B09,09 - Mining support service activities,2024,4.304
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C10,10 - Manufacture of food products,2024,32.269
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C11,11 - Manufacture of beverages,2024,1.833
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C12,12 - Manufacture of tobacco products,2024,
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C13,13 - Manufacture of textiles,2024,27.112
USA,United States of America,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C14,14 - Manufacture of wearing apparel,2024,10.675
