REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,TIME_PERIOD,VALUE
AUT,Austria,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,AGE_10YRBANDS_YGE65,65+,2024,4.676
AUT,Austria,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,AGE_10YRBANDS_YGE65,65+,2024,2.711
AUT,Austria,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,AGE_10YRBANDS_YGE65,65+,2024,1.965
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,AGE_YTHADULT_YGE15,15+,2024,9.557
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,AGE_YTHADULT_Y15-64,15-64,2024,7.763
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,AGE_YTHADULT_Y15-24,15-24,2024,
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,AGE_YTHADULT_YGE25,25+,2024,8.759
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,AGE_YTHADULT_YGE15,15+,2024,3.374
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,AGE_YTHADULT_Y15-64,15-64,2024,2.904
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,AGE_YTHADULT_Y15-24,15-24,2024,
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,AGE_YTHADULT_YGE25,25+,2024,2.576
BEL,Belgium,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,AGE_YTHADULT_YGE15,15+,2024,6.183
