REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,EDU,EDU_LABEL,TIME_PERIOD,VALUE
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_3,3. Upper secondary education,2024,57.875
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,12.647
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,11.261
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_7,7. Master's or equivalent level,2024,2.231
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_8,8. Doctoral or equivalent level,2022,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_TOTAL,Total,2024,37.012
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_X,X. No schooling,2024,1.493
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_0,0. Early childhood education,2024,2.338
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_1,1. Primary education,2024,7.287
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_2,2. Lower secondary education,2024,2.165
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_3,3. Upper secondary education,2024,15.741
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,3.627
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,3.6
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_7,7. Master's or equivalent level,2024,0.751
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_8,8. Doctoral or equivalent level,2022,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_TOTAL,Total,2024,91.98
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_X,X. No schooling,2024,3.108
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_0,0. Early childhood education,2024,5.336
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_1,1. Primary education,2024,16.616
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_2,2. Lower secondary education,2024,6.538
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_3,3. Upper secondary education,2024,42.134
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,9.02
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,7.661
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_7,7. Master's or equivalent level,2024,1.48
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_8,8. Doctoral or equivalent level,2022,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2017,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2017,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_X,Level not stated,2017,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_TOTAL,Total,2017,181.678
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_X,X. No schooling,2017,4.621
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_0,0. Pre-primary education,2017,18.275
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_1,1. Primary education or first stage of basic education,2017,47.025
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2017,15.096
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_3,3. Upper secondary education,2017,87.706
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2017,8.233
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_UNK,Level not stated,2017,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_TOTAL,Total,2017,37.919
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_X,X. No schooling,2017,0.938
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_0,0. Pre-primary education,2017,4.51
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_1,1. Primary education or first stage of basic education,2017,10.289
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2017,2.335
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_3,3. Upper secondary education,2017,18.101
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2017,1.746
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_UNK,Level not stated,2017,
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_TOTAL,Total,2017,143.758
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_X,X. No schooling,2017,3.683
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_0,0. Pre-primary education,2017,13.765
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_1,1. Primary education or first stage of basic education,2017,36.736
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2017,12.761
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_3,3. Upper secondary education,2017,69.605
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2017,6.487
COL,Colombia,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_UNK,Level not stated,2017,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2021,10.506
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2021,1.55
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2021,1.293
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2021,6.374
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2021,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2021,7.727
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2021,1.379
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2021,0.612
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2021,4.877
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2021,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2021,2.778
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2021,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2021,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2021,1.497
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2021,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_TOTAL,Total,2024,17.976
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_X,X. No schooling,2024,1.383
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_0,0. Pre-primary education,2024,2.93
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_1,1. Primary education or first stage of basic education,2024,3.571
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2024,2.483
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_3,3. Upper secondary education,2024,6.757
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2024,0.401
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2024,0.452
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_TOTAL,Total,2024,13.351
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_X,X. No schooling,2024,0.596
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_0,0. Pre-primary education,2024,2.167
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_1,1. Primary education or first stage of basic education,2024,2.958
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2024,2.146
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_3,3. Upper secondary education,2024,4.747
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2024,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2024,0.421
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_TOTAL,Total,2024,4.625
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_X,X. No schooling,2024,0.787
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_0,0. Pre-primary education,2024,0.763
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_1,1. Primary education or first stage of basic education,2024,0.613
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2024,0.337
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_3,3. Upper secondary education,2024,2.01
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2024,0.084
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2024,0.031
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2023,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2023,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2023,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2020,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2020,
PER,Peru,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_X,Level not stated,2020,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,13.462
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2024,1.158
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,9.737
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,2.329
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,0.238
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,4.267
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2024,0.307
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,2.81
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,1.075
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,0.075
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,9.194
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2024,0.851
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,6.927
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,1.254
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,0.163
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_TOTAL,Total,2024,13.462
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_X,X. No schooling,2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_0,0. Pre-primary education,2024,1.136
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_1,1. Primary education or first stage of basic education,2024,5.457
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2024,4.28
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2024,0.132
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2024,0.194
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_TOTAL,Total,2024,4.267
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_X,X. No schooling,2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_0,0. Pre-primary education,2024,0.307
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_1,1. Primary education or first stage of basic education,2024,1.46
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2024,1.351
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_TOTAL,Total,2024,9.194
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_X,X. No schooling,2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_0,0. Pre-primary education,2024,0.829
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_1,1. Primary education or first stage of basic education,2024,3.998
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_2,2. Lower secondary or second stage of basic education,2024,2.929
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_4,4. Post-secondary non-tertiary education,2024,0.096
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_5,5. First stage of tertiary education (not leading directly to an advanced research qualification),2024,0.163
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2024,0.044
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED97_6,6. Second stage of tertiary education (leading to an advanced research qualification),2024,
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2023,0.503
URY,Uruguay,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2023,0.275
